team,roster_position,broad_group,unit,depth,player,class,is_transfer,redshirt
North Carolina,RT,OL,OFF,1,Jacqawn McRoy,SO,True,True
North Carolina,RT,OL,OFF,2,Brandon Homady,FR,True,True
North Carolina,TE,TE,OFF,1,Jaxxon Warren,SO,True,True
North Carolina,TE,TE,OFF,2,Shamar Easter,JR,True,True
North Carolina,TE,TE,OFF,3,Jelani Thurman,JR,True,True
North Carolina,QB,QB,OFF,1,Billy Edwards Jr.,GR,True,False
North Carolina,QB,QB,OFF,2,Miles O'Neill,SO,True,True
North Carolina,QB,QB,OFF,3,Au'Tori Newkirk,FR,False,True
North Carolina,RB,RB,OFF,1,Demon June,SO,False,False
North Carolina,RB,RB,OFF,2,Benjamin Hall,JR,True,True
North Carolina,RB,RB,OFF,3,Kaleb Jackson,JR,True,True
North Carolina,LDE,EDGE,DEF,1,Donovan Hoilette Jr.,GR,True,False
North Carolina,LDE,EDGE,DEF,2,Jaylen Harvey,SO,True,True
North Carolina,LDE,EDGE,DEF,3,Zavion Griffin-Haynes,FR,False,False
North Carolina,NT,DT,DEF,1,Isaiah Johnson,SR,True,True
North Carolina,NT,DT,DEF,2,Xavier Lewis,SO,False,False
North Carolina,NT,DT,DEF,3,Vodney Cleveland,FR,False,False
North Carolina,DT,DT,DEF,1,Leroy Jackson,SO,False,True
North Carolina,DT,DT,DEF,2,Tarvorise Brown,JR,True,True
North Carolina,DT,DT,DEF,3,Nicco Maggio,FR,False,True
North Carolina,RDE,EDGE,DEF,1,Melkart Abou Jaoude,SR,True,True
North Carolina,RDE,EDGE,DEF,2,Joseph Mupoyi,JR,True,True
North Carolina,RDE,EDGE,DEF,3,David Jackson,FR,False,False
North Carolina,WLB,LB,DEF,1,Peyton Seelmann,JR,True,False
North Carolina,WLB,LB,DEF,2,Jonathan Agumadu,SO,True,True
North Carolina,WLB,LB,DEF,3,Jake Bauer,FR,False,True
North Carolina,MLB,LB,DEF,1,Derek McDonald,GR,True,False
North Carolina,MLB,LB,DEF,2,Timir Hickman-Collins,SO,True,True
North Carolina,MLB,LB,DEF,3,Daniel Anderson,SO,False,True
North Carolina,LCB,CB,DEF,1,Jaiden Patterson,JR,False,False
North Carolina,LCB,CB,DEF,2,Jalon Thompson,JR,False,False
North Carolina,LCB,CB,DEF,3,Kenton Dopson III,FR,False,False
North Carolina,SS,SAF,DEF,1,Greg Smith,SO,True,True
North Carolina,SS,SAF,DEF,2,Javion Butts,FR,False,True
North Carolina,FS,SAF,DEF,1,Coleman Bryson,SR,True,True
North Carolina,FS,SAF,DEF,2,Peyton Waters,SO,True,True
North Carolina,FS,SAF,DEF,3,Jakob Weatherspoon,FR,False,False
North Carolina,RCB,CB,DEF,1,Ade Willie,SR,True,True
North Carolina,RCB,CB,DEF,2,Reggie Love II,JR,False,True
North Carolina,RCB,CB,DEF,3,Jaziel Hart,FR,False,False
North Carolina,NB,CB,DEF,1,Kaleb Cost,SR,False,False
North Carolina,NB,CB,DEF,2,Tre Miller,JR,False,True
NC State,WR-X,WR,OFF,1,Keenan Jackson,JR,False,False
NC State,WR-X,WR,OFF,2,Chance Robinson,SO,True,True
NC State,WR-X,WR,OFF,3,Tyran Warren,SR,True,False
NC State,WR-Z,WR,OFF,1,JoJo Trader,JR,True,False
NC State,WR-Z,WR,OFF,2,Tyreek Copper,FR,False,False
NC State,WR-Z,WR,OFF,3,Ethan Dowdy,JR,True,True
NC State,WR-SL,WR,OFF,1,Davion Dozier,JR,True,True
NC State,WR-SL,WR,OFF,2,Victor Snow,SR,True,True
NC State,WR-SL,WR,OFF,3,Je'rel Bolder,FR,False,True
NC State,LT,OL,OFF,1,Jimarion McCrimon,JR,True,True
NC State,LT,OL,OFF,2,Jai'Lun Hampton,GR,True,False
NC State,LG,OL,OFF,1,Kamen Smith,JR,False,True
NC State,LG,OL,OFF,2,Rico Jackson,JR,False,True
NC State,C,OL,OFF,1,Spike Sowells Jr.,SO,False,False
NC State,C,OL,OFF,2,Rylan Vann,SR,False,True
NC State,RG,OL,OFF,1,Daniel Cruz,SO,True,True
NC State,RG,OL,OFF,2,Yousef Mugharbil,SR,True,True
NC State,RT,OL,OFF,1,Teague Andersen,SR,True,True
NC State,RT,OL,OFF,2,TK Whitset,FR,False,True
NC State,TE,TE,OFF,1,Preston Douglas,SO,False,False
NC State,TE,TE,OFF,2,Vander Ploog,FR,True,True
NC State,TE,TE,OFF,3,Hunter Provience,JR,True,True
NC State,QB,QB,OFF,1,CJ Bailey,JR,False,False
NC State,QB,QB,OFF,2,Will Wilson,SO,False,False
NC State,QB,QB,OFF,3,Tad Hudson,JR,True,True
NC State,RB,RB,OFF,1,Duke Scott,SO,False,True
NC State,RB,RB,OFF,2,Davion Gause,JR,True,False
NC State,RB,RB,OFF,3,Jonathan Paylor,SO,False,True
NC State,DE,EDGE,DEF,1,Joseph Adedire,SR,True,True
NC State,DE,EDGE,DEF,2,Chase Bond,SO,False,True
NC State,DE,EDGE,DEF,3,Adrian Farrow,SO,False,False
NC State,NT,DT,DEF,1,Josiah Victor,SO,False,False
NC State,NT,DT,DEF,2,Katron Evans,GR,True,False
NC State,NT,DT,DEF,3,Omarian Abraham,FR,False,True
NC State,DT,DT,DEF,1,Isaiah Shirley,JR,False,True
NC State,DT,DT,DEF,2,AJ Prim,JR,True,True
NC State,DT,DT,DEF,3,Fabian Kimbrough,JR,True,True
NC State,JACK,EDGE,DEF,1,Harvey Dyson,SR,True,True
NC State,JACK,EDGE,DEF,2,Sterling Dixon,SO,True,True
NC State,JACK,EDGE,DEF,3,Ke'Von Carter,SO,False,False
NC State,WLB,LB,DEF,1,Da'Kaari Nelson,JR,True,True
NC State,WLB,LB,DEF,2,LaCorian Hodge,SO,False,False
NC State,WLB,LB,DEF,3,Bailey Benson,FR,False,True
NC State,MLB,LB,DEF,1,Popo Aguirre,SR,True,False
NC State,MLB,LB,DEF,2,AJ Richardson,JR,True,True
NC State,MLB,LB,DEF,3,Zane Williams,SO,False,True
NC State,LCB,CB,DEF,1,Ondre Evans,SO,True,True
NC State,LCB,CB,DEF,2,Ty White,SO,True,True
NC State,LCB,CB,DEF,3,Michael Tate,JR,False,True
NC State,SS,SAF,DEF,1,Tristan Teasdell,SO,False,False
NC State,SS,SAF,DEF,2,Brody Barnhardt,SO,False,True
NC State,FS,SAF,DEF,1,King Mack,SR,True,False
NC State,FS,SAF,DEF,2,Ronnie Royal III,SO,False,True
NC State,RCB,CB,DEF,1,Brian Nelson II,JR,True,True
NC State,RCB,CB,DEF,2,Caden Gordon,SO,False,False
NC State,NB,CB,DEF,1,Jackson Vick,SR,False,True
NC State,NB,CB,DEF,2,Asaad Brown Jr.,SO,False,True
NC State,NB,CB,DEF,3,Isaiah Crowell,SR,False,True
North Texas,WR-X,WR,OFF,1,Baron Tipton,SO,False,True
North Texas,WR-X,WR,OFF,2,TJ Chukwurah,SR,True,True
North Texas,WR-X,WR,OFF,3,Andy Jean,JR,True,True
North Texas,WR-Z,WR,OFF,1,Corri Milliner,JR,True,True
North Texas,WR-Z,WR,OFF,2,Justin Stevenson,JR,True,True
North Texas,WR-Z,WR,OFF,3,Josiah Martin,SO,True,True
North Texas,WR-SL,WR,OFF,1,James Tyre,JR,True,True
North Texas,WR-SL,WR,OFF,2,Dalton Carnes,SR,True,True
North Texas,WR-SL,WR,OFF,3,Grayson O'Bara,SR,True,True
North Texas,LT,OL,OFF,1,Johnny Williams IV,JR,True,True
North Texas,LG,OL,OFF,1,Dylan Shaw,JR,True,True
North Texas,LG,OL,OFF,2,Keon Johnson,JR,False,True
North Texas,C,OL,OFF,1,Chandler Strong,SR,True,True
North Texas,C,OL,OFF,2,Drew Cunningham,SO,True,True
North Texas,C,OL,OFF,3,Amarion Berry,SO,False,True
North Texas,RG,OL,OFF,1,Henry Fenuku,FR,True,True
North Texas,RG,OL,OFF,2,Willie Goodacre,SO,True,True
North Texas,RT,OL,OFF,1,Neto Umeozulu,SR,True,True
North Texas,RT,OL,OFF,2,Jahzari Priester,JR,True,True
North Texas,TE,TE,OFF,1,Max Reese,SR,True,True
North Texas,TE,TE,OFF,2,Brec Long,SR,True,False
North Texas,TE,TE,OFF,3,Drew Clemens,FR,True,True
North Texas,QB,QB,OFF,1,Tayven Jackson,SR,True,True
North Texas,QB,QB,OFF,2,Chaston Ditta,FR,True,True
North Texas,QB,QB,OFF,3,Chris Jimerson Jr.,FR,False,True
North Texas,RB,RB,OFF,1,Jahiem White,JR,True,True
North Texas,RB,RB,OFF,2,Jayden Becks,SR,True,True
North Texas,RB,RB,OFF,3,Colin Page,SR,True,True
North Texas,LDE,EDGE,DEF,1,David Onuoha,SR,True,True
North Texas,LDE,EDGE,DEF,2,Steven Curtis,JR,True,True
North Texas,LDE,EDGE,DEF,3,Udoka Ezeani,SR,True,True
North Texas,LDT,DT,DEF,1,Justin Benton,JR,True,True
North Texas,LDT,DT,DEF,2,Christian Lorenzo,SR,True,True
North Texas,LDT,DT,DEF,3,Rudy Vargas Jr.,SR,True,False
North Texas,RDT,DT,DEF,1,Terrell Washington,JR,True,False
North Texas,RDT,DT,DEF,2,Wesley Hudson,JR,True,True
North Texas,RDT,DT,DEF,3,AJ Brown,FR,False,True
North Texas,RDE,EDGE,DEF,1,Curlee Thomas IV,SR,True,True
North Texas,RDE,EDGE,DEF,2,Davion Rhodes,SR,True,True
North Texas,RDE,EDGE,DEF,3,Brayden Knox,SO,False,False
North Texas,WLB,LB,DEF,1,Zakye Barker,SR,True,True
North Texas,WLB,LB,DEF,2,Cedric Roberts,JR,True,False
North Texas,WLB,LB,DEF,3,S'Maje Burrell,JR,True,True
North Texas,MLB,LB,DEF,1,Aaron Alexander,SR,True,True
North Texas,MLB,LB,DEF,2,Chantz Johnson,JR,True,True
North Texas,MLB,LB,DEF,3,Kenton Allen,SR,True,True
North Texas,LCB,CB,DEF,1,Caden Jenkins,SR,True,False
North Texas,LCB,CB,DEF,2,Zach Johnson,SR,True,False
North Texas,LCB,CB,DEF,3,Taylor Starling,JR,False,True
North Texas,SS,SAF,DEF,1,Brandon Jones,SO,True,False
North Texas,SS,SAF,DEF,2,Bryce Garza,FR,False,True
North Texas,SS,SAF,DEF,3,Cameren Jenkins,JR,True,True
North Texas,FS,SAF,DEF,1,Taye Seymore,JR,True,True
North Texas,FS,SAF,DEF,2,Tyson Wilson,JR,True,False
North Texas,FS,SAF,DEF,3,Graham Gillespie,SR,True,True
North Texas,RCB,CB,DEF,1,Peyton Taylor,JR,True,True
North Texas,RCB,CB,DEF,2,Chase Canada,SR,True,False
North Texas,RCB,CB,DEF,3,Jaden Allen,SO,True,True
North Texas,NB,CB,DEF,1,Keshawn Davila,SR,True,False
North Texas,NB,CB,DEF,2,CJ Coombes,JR,True,True
North Texas,NB,CB,DEF,3,BJ Allen Jr.,SR,True,False
Northern Illinois,WR-X,WR,OFF,2,La'Don Bryant,FR,False,True
Northern Illinois,WR-Z,WR,OFF,1,Rickey Taylor Jr.,FR,False,True
Northern Illinois,WR-Z,WR,OFF,2,Kenji Lewis,JR,True,True
Northern Illinois,WR-SL,WR,OFF,1,DeAree Rogers,JR,True,False
Northern Illinois,WR-SL,WR,OFF,2,George Dimopoulos,SO,False,False
Northern Illinois,LT,OL,OFF,2,Ben Gustafson,FR,False,True
Northern Illinois,LG,OL,OFF,2,Jacob Welch,SO,False,True
Northern Illinois,C,OL,OFF,1,Landon Hron,SO,False,True
Northern Illinois,C,OL,OFF,2,Logan Gross,FR,False,True
Northern Illinois,RG,OL,OFF,1,Aidan Tweedy,SR,True,True
Northern Illinois,RG,OL,OFF,2,Lane Mahnesmith,FR,False,True
Northern Illinois,RT,OL,OFF,1,Ross Liegel,FR,False,True
Northern Illinois,RT,OL,OFF,2,Izuchukwu Ozoh,SR,False,True
Northern Illinois,TE,TE,OFF,2,Pierce Oppong,SR,False,True
Northern Illinois,QB,QB,OFF,1,Jalen Macon,JR,True,True
Northern Illinois,QB,QB,OFF,2,Brady Davidson,FR,False,False
Northern Illinois,RB,RB,OFF,1,Telly Johnson Jr.,SO,False,False
Northern Illinois,RB,RB,OFF,2,Chavon Wright,SR,True,True
Northern Illinois,LDE,EDGE,DEF,2,Jalonnie Williams,SR,False,True
Northern Illinois,LDT,DT,DEF,2,Dasean Dixon,SR,True,False
Northern Illinois,RDT,DT,DEF,1,Roy Williams,SR,False,False
Northern Illinois,RDE,EDGE,DEF,1,Jay'shon Thomas,SO,False,True
Northern Illinois,RDE,EDGE,DEF,2,Micah Cook,FR,False,False
Northern Illinois,MLB,LB,DEF,1,Quinn Urwiler,SR,True,True
Northern Illinois,MLB,LB,DEF,2,Danny Cronin,SR,True,True
Northern Illinois,MLB,LB,DEF,3,Jake Gassaway,JR,False,True
Northern Illinois,LCB,CB,DEF,1,Dev'ion Reynolds,FR,False,True
Northern Illinois,LCB,CB,DEF,2,Donte Harrison,SR,True,False
Northern Illinois,SS,SAF,DEF,1,Muhammed Jammeh,SR,False,True
Northern Illinois,SS,SAF,DEF,2,Broderick Windham,JR,True,False
Northern Illinois,FS,SAF,DEF,2,Malik Armstrong,JR,False,True
Northern Illinois,RCB,CB,DEF,2,Keshawn Lyons,JR,True,False
Northern Illinois,NB,CB,DEF,2,Ty Myles,SR,False,True
Northwestern,WR-X,WR,OFF,1,Hayden Eligon II,JR,False,False
Northwestern,WR-X,WR,OFF,2,Ricky Ahumaraeze,JR,False,True
Northwestern,WR-X,WR,OFF,3,Carson Grove,SO,False,True
Northwestern,WR-Z,WR,OFF,1,Griffin Wilde,SR,True,False
Northwestern,WR-Z,WR,OFF,2,Frank Covey IV,JR,False,True
Northwestern,WR-Z,WR,OFF,3,Jaden McDuffie,FR,False,False
Northwestern,WR-SL,WR,OFF,1,Drew Wagner,JR,False,False
Northwestern,WR-SL,WR,OFF,2,Carson Grove,SO,False,True
Northwestern,WR-SL,WR,OFF,3,Chase Farrell,SO,True,True
Northwestern,LT,OL,OFF,1,Grant Seagren,JR,True,True
Northwestern,LT,OL,OFF,2,Arkel Anugwom,JR,True,True
Northwestern,LT,OL,OFF,3,Leighton Burbach,FR,False,False
Northwestern,LG,OL,OFF,1,Dennis Rahouski,SO,False,True
Northwestern,LG,OL,OFF,2,Idrys Cotton,SO,False,True
Northwestern,LG,OL,OFF,3,Owen Fors,FR,False,False
Northwestern,C,OL,OFF,1,Ezomo Oratokhai,SO,False,True
Northwestern,RG,OL,OFF,1,Anthony Birsa,JR,False,True
Northwestern,RG,OL,OFF,2,Jace Borcherding,SO,False,True
Northwestern,RT,OL,OFF,1,Deuce McGuire,SR,False,True
Northwestern,RT,OL,OFF,2,David Anchondo,JR,True,True
Northwestern,RT,OL,OFF,3,Jack Fuchs,FR,False,False
Northwestern,TE,TE,OFF,1,Alex Honig,GR,True,False
Northwestern,TE,TE,OFF,2,Luke Dehnicke,SO,True,True
Northwestern,TE,TE,OFF,3,Blake Van Buren,GR,False,False
Northwestern,QB,QB,OFF,1,Aidan Chiles,SR,True,False
Northwestern,QB,QB,OFF,2,Nicco Marchiol,SR,True,True
Northwestern,QB,QB,OFF,3,Ryan Boe,SO,False,True
Northwestern,RB,RB,OFF,1,Caleb Komolafe,JR,False,True
Northwestern,RB,RB,OFF,2,Gavin Sawchuk,GR,True,False
Northwestern,RB,RB,OFF,3,Joseph Himon II,GR,False,False
Northwestern,LDE,EDGE,DEF,1,Michael Kilbane,JR,False,True
Northwestern,LDE,EDGE,DEF,2,Dominic Kirks,SO,True,True
Northwestern,LDT,DT,DEF,1,Brendan Flakes,SR,False,True
Northwestern,LDT,DT,DEF,2,Glory Stephen-Wangboje,JR,True,True
Northwestern,LDT,DT,DEF,3,Mason Mayne,FR,False,True
Northwestern,RDT,DT,DEF,1,Tyler Gant,JR,False,True
Northwestern,RDT,DT,DEF,2,Migo Jackson,GR,True,False
Northwestern,RDT,DT,DEF,3,Troy Regovich,SO,False,True
Northwestern,RDE,EDGE,DEF,1,Jamaal Johnson,GR,True,False
Northwestern,RDE,EDGE,DEF,2,Callen Campbell,SO,False,True
Northwestern,WLB,LB,DEF,1,Braydon Brus,SR,False,True
Northwestern,WLB,LB,DEF,2,Jack Sadowsky V,SR,True,False
Northwestern,WLB,LB,DEF,3,Payton Roth,JR,False,True
Northwestern,MLB,LB,DEF,1,Kobie McKinzie,GR,True,False
Northwestern,MLB,LB,DEF,2,Nigel Glover,JR,True,True
Northwestern,LCB,CB,DEF,1,Brenden Deasfernandes,GR,True,False
Northwestern,LCB,CB,DEF,2,Ore Adeyi,GR,False,False
Northwestern,LCB,CB,DEF,3,Marquet Dorsey Jr.,SO,False,False
Northwestern,SS,SAF,DEF,1,Damon Walters,JR,False,True
Northwestern,SS,SAF,DEF,2,Alijah Jones,SO,False,False
Northwestern,FS,SAF,DEF,1,Robert Fitzgerald,SR,False,True
Northwestern,FS,SAF,DEF,2,Jon Jon Stevens Jr.,SO,False,False
Northwestern,RCB,CB,DEF,1,Josh Fussell,JR,False,True
Northwestern,RCB,CB,DEF,2,Montae Pate,SR,True,True
Northwestern,NB,CB,DEF,1,Braden Turner,SR,False,True
Notre Dame,WR-X,WR,OFF,1,Jordan Faison,SR,False,False
Notre Dame,WR-X,WR,OFF,2,Cam Williams,SO,False,True
Notre Dame,WR-X,WR,OFF,3,Elijah Burress,FR,False,True
Notre Dame,WR-Z,WR,OFF,1,Quincy Porter,FR,True,True
Notre Dame,WR-Z,WR,OFF,2,Micah Gilbert,SO,False,True
Notre Dame,WR-Z,WR,OFF,3,Devin Fitzgerald,FR,False,False
Notre Dame,WR-SL,WR,OFF,1,Mylan Graham,SO,True,True
Notre Dame,WR-SL,WR,OFF,2,Jaden Greathouse,JR,False,True
Notre Dame,WR-SL,WR,OFF,3,Logan Saldate,SO,False,True
Notre Dame,LT,OL,OFF,1,Will Black,FR,False,True
Notre Dame,LT,OL,OFF,2,Styles Prescod,SO,False,True
Notre Dame,LG,OL,OFF,1,Anthonie Knapp,JR,False,False
Notre Dame,LG,OL,OFF,2,Devan Houstan,JR,False,True
Notre Dame,LG,OL,OFF,3,Chris Terek,JR,False,True
Notre Dame,C,OL,OFF,1,Ashton Craig,SR,False,True
Notre Dame,C,OL,OFF,2,Joe Otting,JR,False,True
Notre Dame,C,OL,OFF,3,Cam Herron,FR,False,True
Notre Dame,RG,OL,OFF,1,Charles Jagusah,JR,False,True
Notre Dame,RG,OL,OFF,2,Sullivan Absher,JR,False,True
Notre Dame,RG,OL,OFF,3,Peter Jones,SO,False,True
Notre Dame,RT,OL,OFF,1,Guerby Lambert,SO,False,True
Notre Dame,RT,OL,OFF,2,Matty Augustine,FR,False,True
Notre Dame,RT,OL,OFF,3,Owen Strebig,FR,False,True
Notre Dame,TE,TE,OFF,1,Cooper Flanagan,SR,False,False
Notre Dame,TE,TE,OFF,2,James Flanigan,FR,False,True
Notre Dame,TE,TE,OFF,3,Ty Washington,SR,True,True
Notre Dame,QB,QB,OFF,1,CJ Carr,SO,False,True
Notre Dame,QB,QB,OFF,2,Blake Hebert,FR,False,True
Notre Dame,QB,QB,OFF,3,Noah Grubbs,FR,False,False
Notre Dame,RB,RB,OFF,1,Aneyas Williams,JR,False,False
Notre Dame,RB,RB,OFF,2,Nolan James Jr.,FR,False,True
Notre Dame,RB,RB,OFF,3,Kedren Young,SO,False,True
Notre Dame,LDE,EDGE,DEF,1,Bryce Young,JR,False,False
Notre Dame,LDE,EDGE,DEF,2,Keon Keeley,JR,True,True
Notre Dame,LDE,EDGE,DEF,3,Christopher Burgess Jr.,FR,False,True
Notre Dame,LDT,DT,DEF,1,Jason Onye,SR,False,True
Notre Dame,LDT,DT,DEF,2,Tionne Gray,SO,True,True
Notre Dame,LDT,DT,DEF,3,Elijah Hughes,SR,True,False
Notre Dame,RDT,DT,DEF,1,Francis Brewu,JR,True,False
Notre Dame,RDT,DT,DEF,2,Armel Mukam,JR,False,True
Notre Dame,RDT,DT,DEF,3,Cole Mullins,SO,False,True
Notre Dame,RDE,EDGE,DEF,1,Boubacar Traore,JR,False,True
Notre Dame,RDE,EDGE,DEF,2,Rodney Dunham,FR,False,False
Notre Dame,RDE,EDGE,DEF,3,Loghan Thomas,SO,False,True
Notre Dame,WLB,LB,DEF,1,Jaiden Ausberry,JR,False,True
Notre Dame,WLB,LB,DEF,2,Jaylen Sneed,SR,False,True
Notre Dame,WLB,LB,DEF,3,Kahanu Kia,JR,False,True
Notre Dame,MLB,LB,DEF,1,Drayk Bowen,SR,False,False
Notre Dame,MLB,LB,DEF,2,Kyngstonn Viliamu-Asa,JR,False,False
Notre Dame,MLB,LB,DEF,3,Madden Faraimo,SO,False,False
Notre Dame,FCB,CB,DEF,1,DJ McKinney,SR,True,True
Notre Dame,FCB,CB,DEF,2,Mark Zackery IV,SO,False,False
Notre Dame,FCB,CB,DEF,3,Khary Adams,FR,False,False
Notre Dame,FS,SAF,DEF,1,Brauntae Johnson,SO,False,True
Notre Dame,FS,SAF,DEF,2,Ethan Long,FR,False,True
Notre Dame,FS,SAF,DEF,3,Joey O'Brien,FR,False,False
Notre Dame,BS,SAF,DEF,1,Adon Shuler,JR,False,True
Notre Dame,BS,SAF,DEF,2,Luke Talich,SR,False,False
Notre Dame,BCB,CB,DEF,1,Leonard Moore,JR,False,False
Notre Dame,BCB,CB,DEF,2,Jayden Sanders,SO,True,False
Notre Dame,NB,CB,DEF,1,Christian Gray,SR,False,False
Notre Dame,NB,CB,DEF,2,Dallas Golden,SO,False,False
Ohio,WR-X,WR,OFF,2,Delaney Crawford,JR,True,True
Ohio,WR-Z,WR,OFF,1,Dom Dorwart,FR,False,True
Ohio,WR-Z,WR,OFF,2,Eian Pugh,JR,True,True
Ohio,WR-SL,WR,OFF,2,Caleb Gossett,SR,True,True
Ohio,LT,OL,OFF,1,Shedrick Rhodes Jr.,GR,True,False
Ohio,LT,OL,OFF,2,Jarian Shelby,JR,False,True
Ohio,LG,OL,OFF,2,Kam Wright,JR,False,True
Ohio,C,OL,OFF,1,Nick Marinaro,GR,True,False
Ohio,C,OL,OFF,2,Bryce Parson,FR,False,True
Ohio,RG,OL,OFF,1,Trent Allen,SR,True,False
Ohio,RG,OL,OFF,2,Seth Anstead,FR,False,True
Ohio,RT,OL,OFF,2,Tigana Cisse,JR,True,True
Ohio,TE,TE,OFF,2,Jake Bruno,SR,True,True
Ohio,QB,QB,OFF,2,Nick Poulos,SR,True,True
Ohio,RB,RB,OFF,1,Sieh Bangura,SR,True,True
Ohio,RB,RB,OFF,2,Duncan Brune,SO,False,False
Ohio,DE,EDGE,DEF,2,Joseph Marsh,SO,True,True
Ohio,NT,DT,DEF,1,Pius Odjugo,SR,True,True
Ohio,NT,DT,DEF,2,Austin Mitchell,SO,False,True
Ohio,DT,DT,DEF,1,Nehemiah Dukes,JR,True,True
Ohio,DT,DT,DEF,2,Nathan Hale,SR,True,False
Ohio,JACK,EDGE,DEF,2,Joseph Marsh,SO,True,True
Ohio,WLB,LB,DEF,1,Jack Fries,JR,False,True
Ohio,WLB,LB,DEF,2,Makel Williams,GR,True,False
Ohio,WLB,LB,DEF,3,Jasen Kelly,FR,False,True
Ohio,MLB,LB,DEF,1,Cameron Hollobaugh,GR,True,False
Ohio,MLB,LB,DEF,2,Charlie Christopher,FR,False,False
Ohio,FCB,CB,DEF,1,Michael Mack II,SR,True,True
Ohio,FCB,CB,DEF,2,Jaymar Mundy,SR,True,True
Ohio,FCB,CB,DEF,3,Kendall Bannister,SO,False,True
Ohio,SS,SAF,DEF,1,DJ Walker,SO,False,True
Ohio,SS,SAF,DEF,2,JT Haskins,FR,False,True
Ohio,FS,SAF,DEF,1,Adonis Williams Jr.,SR,False,False
Ohio,FS,SAF,DEF,2,Rickey Hyatt Jr.,SR,True,True
Ohio,BCB,CB,DEF,1,Tank Pearson,GR,True,False
Ohio,BCB,CB,DEF,2,Ronald Jackson Jr.,GR,True,False
Ohio,NB,CB,DEF,2,Pierre Kemeni Jr.,GR,True,False
Ohio State,WR-X,WR,OFF,1,Chris Henry Jr.,FR,False,False
Ohio State,WR-X,WR,OFF,2,Brock Boyd,FR,False,False
Ohio State,WR-X,WR,OFF,3,Phillip Bell,FR,False,True
Ohio State,WR-Z,WR,OFF,1,Jeremiah Smith,JR,False,False
Ohio State,WR-Z,WR,OFF,2,Devin McCuin,SR,True,False
Ohio State,WR-Z,WR,OFF,3,Jerquaden Guilford,FR,False,False
Ohio State,WR-SL,WR,OFF,1,Brandon Inniss,SR,False,False
Ohio State,WR-SL,WR,OFF,2,Kyle Parker,JR,True,True
Ohio State,WR-SL,WR,OFF,3,De'Zie Jones,FR,False,True
Ohio State,LT,OL,OFF,1,Ian Moore,SO,False,True
Ohio State,LT,OL,OFF,2,Sam Greer,FR,False,False
Ohio State,LG,OL,OFF,1,Luke Montgomery,SR,False,False
Ohio State,LG,OL,OFF,2,Jake Cook,FR,False,True
Ohio State,C,OL,OFF,1,Carson Hinzman,SR,False,True
Ohio State,C,OL,OFF,2,Joshua Padilla,JR,False,True
Ohio State,RG,OL,OFF,1,Austin Siereveld,JR,False,True
Ohio State,RG,OL,OFF,2,Gabe VanSickle,SO,False,True
Ohio State,RT,OL,OFF,1,Phillip Daniels,JR,True,True
Ohio State,RT,OL,OFF,2,Carter Lowe,FR,False,True
Ohio State,RT,OL,OFF,3,Deontae Armstrong,SO,False,True
Ohio State,TE,TE,OFF,1,Nate Roberts,SO,False,False
Ohio State,TE,TE,OFF,2,Hunter Welcing,GR,True,False
Ohio State,TE,TE,OFF,3,Mason Williams,JR,True,True
Ohio State,QB,QB,OFF,1,Julian Sayin,SO,False,True
Ohio State,QB,QB,OFF,2,Tavien St. Clair,FR,False,True
Ohio State,QB,QB,OFF,3,Justyn Martin,SR,True,True
Ohio State,RB,RB,OFF,1,Bo Jackson,SO,False,False
Ohio State,RB,RB,OFF,2,Isaiah West,SO,False,False
Ohio State,RB,RB,OFF,3,Ja'Kobi Jackson,SR,True,True
Ohio State,LDE,EDGE,DEF,1,Kenyatta Jackson Jr.,SR,False,True
Ohio State,LDE,EDGE,DEF,2,Zion Grady,SO,False,False
Ohio State,LDE,EDGE,DEF,3,Khary Wilder,FR,False,False
Ohio State,NT,DT,DEF,1,John Walker,JR,True,True
Ohio State,NT,DT,DEF,2,Will Smith Jr.,JR,False,True
Ohio State,NT,DT,DEF,3,Jason Moore,JR,False,True
Ohio State,DT,DT,DEF,1,James Smith,SR,True,False
Ohio State,DT,DT,DEF,2,Eddrick Houston,JR,False,False
Ohio State,RDE,EDGE,DEF,1,Beau Atkinson,SR,True,True
Ohio State,RDE,EDGE,DEF,2,Qua Russaw,JR,True,True
Ohio State,RDE,EDGE,DEF,3,Epi Sitanilei,FR,False,True
Ohio State,WLB,LB,DEF,1,Christian Alliegro,SR,True,False
Ohio State,WLB,LB,DEF,2,Riley Pettijohn,SO,False,False
Ohio State,WLB,LB,DEF,3,Cincere Johnson,FR,False,False
Ohio State,MLB,LB,DEF,1,Payton Pierce,JR,False,False
Ohio State,MLB,LB,DEF,2,Tarvos Alford,SO,False,False
Ohio State,MLB,LB,DEF,3,Garrett Stover,JR,False,False
Ohio State,LCB,CB,DEF,1,Jermaine Mathews Jr.,SR,False,False
Ohio State,LCB,CB,DEF,2,Cam Calhoun,JR,True,True
Ohio State,LCB,CB,DEF,3,Jay Timmons,FR,False,False
Ohio State,SS,SAF,DEF,1,Jaylen McClain,JR,False,False
Ohio State,SS,SAF,DEF,2,Blaine Bradford,FR,False,False
Ohio State,FS,SAF,DEF,1,Terry Moore,SR,True,True
Ohio State,FS,SAF,DEF,2,Leroy Roker III,SO,False,True
Ohio State,FS,SAF,DEF,3,Khmari Bing,FR,False,False
Ohio State,RCB,CB,DEF,1,Devin Sanchez,SO,False,False
