season,home_team,home_points,away_team,away_points
2021,Tulsa,44.0,Temple,10.0
2021,UCF,17.0,South Florida,13.0
2021,East Carolina,13.0,Cincinnati,35.0
2021,UConn,17.0,Houston,45.0
2021,Memphis,33.0,Tulane,28.0
2021,Temple,14.0,Navy,38.0
2021,SMU,31.0,Tulsa,34.0
2021,Army,13.0,Navy,17.0
2021,Army,23.0,Miami (OH),10.0
2021,Miami (OH),28.0,Central Michigan,17.0
2021,Eastern Michigan,13.0,Miami (OH),12.0
2021,Miami (OH),34.0,Akron,21.0
2021,Ball State,17.0,Miami (OH),24.0
2021,Ohio,35.0,Miami (OH),33.0
2021,Miami (OH),45.0,Buffalo,18.0
2021,Miami (OH),34.0,Bowling Green,7.0
2021,Kent State,48.0,Miami (OH),47.0
2021,Bowling Green,19.0,South Alabama,22.0
2021,Northern Illinois,43.0,Wyoming,50.0
2021,Wyoming,45.0,Ball State,12.0
2021,Buffalo,25.0,Coastal Carolina,28.0
2021,Toledo,6.0,Colorado State,22.0
2021,Western Michigan,23.0,San José State,3.0
2021,Ball State,12.0,Toledo,22.0
2021,Eastern Michigan,59.0,Texas State,21.0
2021,Northern Illinois,27.0,Eastern Michigan,20.0
2021,Ball State,28.0,Army,16.0
2021,Akron,17.0,Ohio,34.0
2021,Buffalo,17.0,Western Michigan,24.0
2021,Kent State,27.0,Bowling Green,20.0
2021,Western Michigan,20.0,Ball State,45.0
2021,Toledo,20.0,Northern Illinois,22.0
2021,Kent State,48.0,Buffalo,38.0
2021,Bowling Green,20.0,Akron,35.0
2021,Ohio,27.0,Central Michigan,30.0
2021,Eastern Michigan,31.0,Ball State,38.0
2021,Central Michigan,26.0,Toledo,23.0
2021,Northern Illinois,34.0,Bowling Green,26.0
2021,Buffalo,27.0,Ohio,26.0
2021,Western Michigan,64.0,Kent State,31.0
2021,Toledo,34.0,Western Michigan,15.0
2021,Bowling Green,24.0,Eastern Michigan,55.0
2021,Akron,10.0,Buffalo,45.0
2021,Ohio,27.0,Kent State,34.0
2021,Central Michigan,38.0,Northern Illinois,39.0
2021,Buffalo,44.0,Bowling Green,56.0
2021,Akron,25.0,Ball State,31.0
2021,Toledo,49.0,Eastern Michigan,52.0
2021,Western Michigan,30.0,Central Michigan,42.0
2021,Kent State,52.0,Northern Illinois,47.0
2021,Eastern Michigan,26.0,Ohio,34.0
2021,Western Michigan,45.0,Akron,40.0
2021,Bowling Green,17.0,Toledo,49.0
2021,Central Michigan,54.0,Kent State,30.0
2021,Northern Illinois,30.0,Ball State,29.0
2021,Eastern Michigan,22.0,Western Michigan,21.0
2021,Ohio,23.0,Toledo,35.0
2021,Buffalo,27.0,Northern Illinois,33.0
2021,Ball State,17.0,Central Michigan,37.0
2021,Akron,0.0,Kent State,38.0
2021,Ball State,20.0,Buffalo,3.0
2021,Northern Illinois,21.0,Western Michigan,42.0
2021,Central Michigan,31.0,Eastern Michigan,10.0
2021,Bowling Green,21.0,Ohio,10.0
2021,Toledo,49.0,Akron,14.0
2021,Georgia State,10.0,Army,43.0
2021,Washington,52.0,Arkansas State,3.0
2021,Louisiana,49.0,Ohio,14.0
2021,Georgia Southern,20.0,Louisiana,28.0
2021,UL Monroe,29.0,Troy,16.0
2021,Georgia State,16.0,App State,45.0
2021,Georgia Southern,59.0,Arkansas State,33.0
2021,Coastal Carolina,59.0,UL Monroe,6.0
2021,South Alabama,18.0,Louisiana,20.0
2021,Arkansas State,20.0,Coastal Carolina,52.0
2021,Troy,27.0,Georgia Southern,24.0
2021,UL Monroe,21.0,Georgia State,55.0
2021,Texas State,33.0,South Alabama,31.0
2021,Louisiana,41.0,App State,13.0
2021,South Alabama,41.0,Georgia Southern,14.0
2021,Texas State,28.0,Troy,31.0
2021,App State,30.0,Coastal Carolina,27.0
2021,Arkansas State,27.0,Louisiana,28.0
2021,Georgia State,28.0,Texas State,16.0
2021,UL Monroe,41.0,South Alabama,31.0
2021,Coastal Carolina,35.0,Troy,28.0
2021,App State,59.0,UL Monroe,28.0
2021,South Alabama,31.0,Arkansas State,13.0
2021,Georgia Southern,14.0,Georgia State,21.0
2021,Louisiana,45.0,Texas State,0.0
2021,Louisiana,21.0,Georgia State,17.0
2021,Arkansas State,14.0,App State,48.0
2021,Georgia Southern,8.0,Coastal Carolina,28.0
2021,Texas State,27.0,UL Monroe,19.0
2021,Troy,31.0,South Alabama,24.0
2021,App State,31.0,South Alabama,7.0
2021,UL Monroe,24.0,Arkansas State,27.0
2021,Coastal Carolina,40.0,Georgia State,42.0
2021,Texas State,30.0,Georgia Southern,38.0
2021,Troy,21.0,Louisiana,35.0
2021,Troy,7.0,App State,45.0
2021,Georgia State,28.0,Arkansas State,20.0
2021,Coastal Carolina,35.0,Texas State,21.0
2021,Georgia Southern,17.0,BYU,34.0
2021,App State,27.0,Georgia Southern,3.0
2021,Arkansas State,22.0,Texas State,24.0
2021,South Alabama,21.0,Coastal Carolina,27.0
2021,Georgia State,37.0,Troy,10.0
2021,Louisiana,21.0,UL Monroe,16.0
2021,UCLA,44.0,Hawai'i,10.0
2021,California,17.0,Nevada,22.0
2021,Oregon,31.0,Fresno State,24.0
2021,Washington State,23.0,Utah State,26.0
2021,Arizona,16.0,BYU,24.0
2021,USC,30.0,San José State,7.0
2021,USC,28.0,Stanford,42.0
2021,Oregon State,45.0,Hawai'i,27.0
2021,Arizona,14.0,San Diego State,38.0
2021,Arizona State,37.0,UNLV,10.0
2021,BYU,26.0,Utah,17.0
2021,Washington State,14.0,USC,45.0
2021,BYU,27.0,Arizona State,17.0
2021,UCLA,37.0,Fresno State,40.0
2021,San Diego State,33.0,Utah,31.0
2021,Washington,31.0,California,24.0
2021,Stanford,24.0,UCLA,35.0
2021,Oregon,41.0,Arizona,19.0
2021,USC,27.0,Oregon State,45.0
2021,Utah,24.0,Washington State,13.0
2021,Arizona State,35.0,Colorado,13.0
2021,California,6.0,Washington State,21.0
2021,Stanford,31.0,Oregon,24.0
2021,Oregon State,27.0,Washington,24.0
2021,UCLA,23.0,Arizona State,42.0
2021,Colorado,14.0,USC,37.0
2021,Arizona State,28.0,Stanford,10.0
2021,Washington State,31.0,Oregon State,24.0
2021,Arizona,16.0,UCLA,34.0
2021,USC,26.0,Utah,42.0
2021,Oregon,24.0,California,17.0
2021,Washington State,34.0,Stanford,31.0
2021,Washington,17.0,UCLA,24.0
2021,Colorado,34.0,Arizona,0.0
2021,Utah,35.0,Arizona State,21.0
2021,Arizona,16.0,Washington,21.0
2021,California,26.0,Colorado,3.0
2021,UCLA,31.0,Oregon,34.0
2021,Oregon State,42.0,Utah,34.0
2021,Washington State,19.0,BYU,21.0
2021,California,39.0,Oregon State,25.0
2021,Stanford,13.0,Washington,20.0
2021,Oregon,52.0,Colorado,29.0
2021,Arizona State,21.0,Washington State,34.0
2021,USC,41.0,Arizona,34.0
2021,Utah,44.0,UCLA,24.0
2021,Stanford,7.0,Utah,52.0
2021,Arizona,10.0,California,3.0
2021,Washington,16.0,Oregon,26.0
2021,Colorado,37.0,Oregon State,34.0
2021,Arizona State,31.0,USC,16.0
2021,Oregon State,35.0,Stanford,14.0
2021,Oregon,38.0,Washington State,24.0
2021,Arizona,29.0,Utah,38.0
2021,Washington,30.0,Arizona State,35.0
2021,UCLA,44.0,Colorado,20.0
2021,Washington State,44.0,Arizona,18.0
2021,Stanford,11.0,California,41.0
2021,Utah,38.0,Oregon,7.0
2021,Oregon State,24.0,Arizona State,10.0
2021,Colorado,20.0,Washington,17.0
2021,USC,33.0,UCLA,62.0
2021,Washington,13.0,Washington State,40.0
2021,Utah,28.0,Colorado,13.0
2021,UCLA,42.0,California,14.0
2021,Oregon,38.0,Oregon State,29.0
2021,Arizona State,38.0,Arizona,15.0
2021,USC,31.0,BYU,35.0
2021,Utah State,20.0,BYU,34.0
2021,BYU,17.0,Boise State,26.0
2021,Virginia Tech,17.0,North Carolina,10.0
2021,Air Force,14.0,Army,21.0
2021,San Diego State,13.0,Utah State,46.0
2021,San Diego State,28.0,New Mexico State,10.0
2021,New Mexico,34.0,New Mexico State,25.0
2021,Air Force,45.0,Utah State,49.0
2021,Hawai'i,13.0,San José State,17.0
2021,Utah State,3.0,Boise State,27.0
2021,Fresno State,38.0,UNLV,30.0
2021,New Mexico State,21.0,Hawai'i,41.0
2021,New Mexico,10.0,Air Force,38.0
2021,Boise State,31.0,Nevada,41.0
2021,Hawai'i,27.0,Fresno State,24.0
2021,San José State,37.0,New Mexico State,31.0
2021,Air Force,24.0,Wyoming,14.0
2021,Colorado State,32.0,San José State,14.0
2021,San Diego State,31.0,New Mexico,7.0
2021,Nevada,55.0,New Mexico State,28.0
2021,Boise State,17.0,Air Force,24.0
2021,New Mexico,7.0,Colorado State,36.0
2021,UNLV,24.0,Utah State,28.0
2021,Wyoming,0.0,Fresno State,17.0
2021,Nevada,34.0,Hawai'i,17.0
2021,San José State,13.0,San Diego State,19.0
2021,Air Force,14.0,San Diego State,20.0
2021,Utah State,26.0,Colorado State,24.0
2021,Wyoming,3.0,New Mexico,14.0
2021,Fresno State,34.0,Nevada,32.0
2021,Hawai'i,48.0,New Mexico State,34.0
2021,UNLV,20.0,San José State,27.0
2021,Colorado State,19.0,Boise State,28.0
2021,Utah State,51.0,Hawai'i,31.0
2021,San José State,27.0,Wyoming,21.0
2021,San Diego State,20.0,Fresno State,30.0
2021,Nevada,51.0,UNLV,20.0
2021,Fresno State,14.0,Boise State,40.0
2021,Wyoming,31.0,Colorado State,17.0
2021,New Mexico,17.0,UNLV,31.0
2021,New Mexico State,13.0,Utah State,35.0
2021,Hawai'i,10.0,San Diego State,17.0
2021,Nevada,27.0,San José State,24.0
2021,Colorado State,21.0,Air Force,35.0
2021,Boise State,23.0,Wyoming,13.0
2021,Fresno State,34.0,New Mexico,7.0
2021,San José State,17.0,Utah State,48.0
2021,UNLV,27.0,Hawai'i,13.0
2021,San Diego State,23.0,Nevada,21.0
2021,Nevada,39.0,Air Force,41.0
2021,Boise State,37.0,New Mexico,0.0
2021,Hawai'i,50.0,Colorado State,45.0
2021,Utah State,17.0,Wyoming,44.0
2021,UNLV,20.0,San Diego State,28.0
2021,Air Force,48.0,UNLV,14.0
2021,San Diego State,27.0,Boise State,16.0
2021,Colorado State,10.0,Nevada,52.0
2021,New Mexico,10.0,Utah State,35.0
2021,Wyoming,14.0,Hawai'i,38.0
2021,San José State,9.0,Fresno State,40.0
2021,Utah,38.0,Oregon,10.0
2021,Northern Illinois,41.0,Kent State,23.0
2021,Louisiana,24.0,App State,16.0
2021,Cincinnati,35.0,Houston,20.0
2021,Wake Forest,21.0,Pittsburgh,45.0
2021,Toledo,24.0,Middle Tennessee,31.0
2021,Coastal Carolina,47.0,Northern Illinois,41.0
2021,App State,38.0,Western Kentucky,59.0
2021,Fresno State,31.0,UTEP,24.0
2021,BYU,28.0,UAB,31.0
2021,Liberty,56.0,Eastern Michigan,20.0
2021,Oregon State,13.0,Utah State,24.0
2021,Marshall,21.0,Louisiana,36.0
2021,Tulsa,30.0,Old Dominion,17.0
2021,Wyoming,52.0,Kent State,38.0
2021,San Diego State,38.0,UTSA,24.0
2021,Army,24.0,Missouri,22.0
2021,Florida,17.0,UCF,29.0
2021,Ball State,20.0,Georgia State,51.0
2021,Nevada,24.0,Western Michigan,52.0
2021,Auburn,13.0,Houston,17.0
2021,Louisville,28.0,Air Force,31.0
2021,Texas Tech,34.0,Mississippi State,7.0
2021,Minnesota,18.0,West Virginia,6.0
2021,Virginia Tech,10.0,Maryland,54.0
2021,Iowa State,13.0,Clemson,20.0
2021,Oklahoma,47.0,Oregon,32.0
2021,South Carolina,38.0,North Carolina,21.0
2021,Purdue,48.0,Tennessee,45.0
2021,Michigan State,31.0,Pittsburgh,21.0
2021,Arizona State,13.0,Wisconsin,20.0
2021,Rutgers,10.0,Wake Forest,38.0
2021,Michigan,11.0,Georgia,34.0
2021,Alabama,27.0,Cincinnati,6.0
2021,Arkansas,24.0,Penn State,10.0
2021,Kentucky,20.0,Iowa,17.0
2021,Notre Dame,35.0,Oklahoma State,37.0
2021,Ohio State,48.0,Utah,45.0
2021,Ole Miss,7.0,Baylor,21.0
2021,Kansas State,42.0,LSU,20.0
2021,Alabama,18.0,Georgia,33.0
2021,Iowa,3.0,Michigan,42.0
2021,Central Michigan,24.0,Washington State,21.0
2021,California,24.0,USC,14.0
2021,Miami (OH),27.0,North Texas,14.0
2022,Hawai'i,10.0,Vanderbilt,63.0
2022,Alabama,55.0,Utah State,0.0
2022,Arkansas,31.0,Cincinnati,24.0
2022,Florida,29.0,Utah,26.0
2022,Georgia,49.0,Oregon,3.0
2022,Kentucky,37.0,Miami (OH),13.0
2022,Ole Miss,28.0,Troy,10.0
2022,Mississippi State,49.0,Memphis,23.0
2022,South Carolina,35.0,Georgia State,14.0
2022,Tennessee,59.0,Ball State,10.0
2022,Florida State,24.0,LSU,23.0
2022,Texas,19.0,Alabama,20.0
2022,Arkansas,44.0,South Carolina,30.0
2022,Auburn,24.0,San José State,16.0
2022,Florida,16.0,Kentucky,26.0
2022,Arizona,17.0,Mississippi State,39.0
2022,Kansas State,40.0,Missouri,12.0
2022,Pittsburgh,27.0,Tennessee,34.0
2022,Texas A&M,14.0,App State,17.0
2022,Vanderbilt,25.0,Wake Forest,45.0
2022,Alabama,63.0,UL Monroe,7.0
2022,Auburn,12.0,Penn State,41.0
2022,Florida,31.0,South Florida,28.0
2022,LSU,31.0,Mississippi State,16.0
2022,Georgia Tech,0.0,Ole Miss,42.0
2022,South Carolina,7.0,Georgia,48.0
2022,Tennessee,63.0,Akron,6.0
2022,Texas A&M,17.0,Miami,9.0
2022,Northern Illinois,28.0,Vanderbilt,38.0
2022,Alabama,55.0,Vanderbilt,3.0
2022,Texas A&M,23.0,Arkansas,21.0
2022,Auburn,17.0,Missouri,14.0
2022,Georgia,39.0,Kent State,22.0
2022,Kentucky,31.0,Northern Illinois,23.0
2022,LSU,38.0,New Mexico,0.0
2022,Ole Miss,35.0,Tulsa,27.0
2022,Mississippi State,45.0,Bowling Green,14.0
2022,Tennessee,38.0,Florida,33.0
2022,Arkansas,26.0,Alabama,49.0
2022,Auburn,17.0,LSU,21.0
2022,Ole Miss,22.0,Kentucky,19.0
2022,Mississippi State,42.0,Texas A&M,24.0
2022,Missouri,22.0,Georgia,26.0
2022,Alabama,24.0,Texas A&M,20.0
2022,Florida,24.0,Missouri,17.0
2022,Georgia,42.0,Auburn,10.0
2022,Kentucky,14.0,South Carolina,24.0
2022,LSU,13.0,Tennessee,40.0
2022,Mississippi State,40.0,Arkansas,17.0
2022,Vanderbilt,28.0,Ole Miss,52.0
2022,BYU,35.0,Arkansas,52.0
2022,Florida,35.0,LSU,45.0
2022,Georgia,55.0,Vanderbilt,0.0
2022,Kentucky,27.0,Mississippi State,17.0
2022,Ole Miss,48.0,Auburn,34.0
2022,Tennessee,52.0,Alabama,49.0
2022,Alabama,30.0,Mississippi State,6.0
2022,LSU,45.0,Ole Miss,20.0
2022,Missouri,17.0,Vanderbilt,14.0
2022,South Carolina,30.0,Texas A&M,24.0
2022,Auburn,27.0,Arkansas,41.0
2022,Georgia,42.0,Florida,20.0
2022,South Carolina,10.0,Missouri,23.0
2022,Tennessee,44.0,Kentucky,6.0
2022,Texas A&M,28.0,Ole Miss,31.0
2022,Arkansas,19.0,Liberty,21.0
2022,Georgia,27.0,Tennessee,13.0
2022,LSU,32.0,Alabama,31.0
2022,Mississippi State,39.0,Auburn,33.0
2022,Missouri,17.0,Kentucky,21.0
2022,Texas A&M,24.0,Florida,41.0
2022,Vanderbilt,27.0,South Carolina,38.0
2022,Arkansas,10.0,LSU,13.0
2022,Auburn,13.0,Texas A&M,10.0
2022,Florida,38.0,South Carolina,6.0
2022,Kentucky,21.0,Vanderbilt,24.0
2022,Ole Miss,24.0,Alabama,30.0
2022,Mississippi State,19.0,Georgia,45.0
2022,Tennessee,66.0,Missouri,24.0
2022,Arkansas,42.0,Ole Miss,27.0
2022,Kentucky,6.0,Georgia,16.0
2022,Missouri,45.0,New Mexico State,14.0
2022,South Carolina,63.0,Tennessee,38.0
2022,Texas A&M,20.0,Massachusetts,3.0
2022,Vanderbilt,31.0,Florida,24.0
2022,Ole Miss,22.0,Mississippi State,24.0
2022,Alabama,49.0,Auburn,27.0
2022,Florida State,45.0,Florida,38.0
2022,Georgia,37.0,Georgia Tech,14.0
2022,Kentucky,26.0,Louisville,13.0
2022,Missouri,29.0,Arkansas,27.0
2022,Clemson,30.0,South Carolina,31.0
2022,Texas A&M,38.0,LSU,23.0
2022,Vanderbilt,0.0,Tennessee,56.0
2022,Colorado,13.0,TCU,38.0
2022,San Diego State,20.0,Arizona,38.0
2022,Oregon State,34.0,Boise State,17.0
2022,UCLA,45.0,Bowling Green,17.0
2022,Washington,45.0,Kent State,20.0
2022,Oklahoma State,34.0,Arizona State,17.0
2022,California,20.0,UNLV,14.0
2022,Air Force,41.0,Colorado,10.0
2022,Fresno State,32.0,Oregon State,35.0
2022,Stanford,28.0,USC,41.0
2022,Wisconsin,14.0,Washington State,17.0
2022,Arizona State,21.0,Eastern Michigan,30.0
2022,Notre Dame,24.0,California,17.0
2022,Minnesota,49.0,Colorado,7.0
2022,Oregon,41.0,BYU,20.0
2022,UCLA,32.0,South Alabama,31.0
2022,USC,45.0,Fresno State,17.0
2022,Utah,35.0,San Diego State,7.0
2022,Washington,39.0,Michigan State,28.0
2022,Washington State,38.0,Colorado State,7.0
2022,California,49.0,Arizona,31.0
2022,Arizona State,13.0,Utah,34.0
2022,Colorado,17.0,UCLA,45.0
2022,Washington State,41.0,Oregon,44.0
2022,Oregon State,14.0,USC,17.0
2022,Washington,40.0,Stanford,22.0
2022,Arizona,43.0,Colorado,20.0
2022,USC,42.0,Arizona State,25.0
2022,Washington State,28.0,California,9.0
2022,Oregon,45.0,Stanford,27.0
2022,Utah,42.0,Oregon State,16.0
2022,UCLA,40.0,Washington,32.0
2022,Arizona,22.0,Oregon,49.0
2022,Arizona State,45.0,Washington,38.0
2022,Stanford,27.0,Oregon State,28.0
2022,UCLA,42.0,Utah,32.0
2022,USC,30.0,Washington State,14.0
2022,Washington,49.0,Arizona,39.0
2022,Colorado,20.0,California,13.0
2022,Oregon State,24.0,Washington State,10.0
2022,Notre Dame,14.0,Stanford,16.0
2022,Utah,43.0,USC,42.0
2022,Stanford,15.0,Arizona State,14.0
2022,California,21.0,Washington,28.0
2022,Oregon State,42.0,Colorado,9.0
2022,Oregon,45.0,UCLA,30.0
2022,Arizona,37.0,USC,45.0
2022,Colorado,34.0,Arizona State,42.0
2022,California,24.0,Oregon,42.0
2022,UCLA,38.0,Stanford,13.0
2022,Washington State,17.0,Utah,21.0
2022,Utah,45.0,Arizona,20.0
2022,Arizona State,36.0,UCLA,50.0
2022,USC,41.0,California,35.0
2022,Colorado,10.0,Oregon,49.0
2022,Washington,24.0,Oregon State,21.0
2022,Stanford,14.0,Washington State,52.0
2022,USC,55.0,Colorado,17.0
2022,UCLA,28.0,Arizona,34.0
2022,Washington State,28.0,Arizona State,18.0
2022,Oregon State,38.0,California,10.0
2022,Oregon,34.0,Washington,37.0
2022,Utah,42.0,Stanford,7.0
2022,Arizona,20.0,Washington State,31.0
2022,Arizona State,7.0,Oregon State,31.0
2022,California,27.0,Stanford,20.0
2022,Washington,54.0,Colorado,7.0
2022,Oregon,20.0,Utah,17.0
2022,UCLA,45.0,USC,48.0
2022,Arizona,38.0,Arizona State,35.0
2022,California,28.0,UCLA,35.0
2022,Oregon State,38.0,Oregon,34.0
2022,Colorado,21.0,Utah,63.0
2022,Stanford,26.0,BYU,35.0
2022,Washington State,33.0,Washington,51.0
2022,Texas,52.0,UL Monroe,10.0
2022,BYU,26.0,Baylor,20.0
2022,Texas Tech,33.0,Houston,30.0
2022,Iowa,7.0,Iowa State,10.0
2022,West Virginia,42.0,Kansas,55.0
2022,Oklahoma,33.0,Kent State,3.0
2022,Houston,30.0,Kansas,48.0
2022,Iowa State,43.0,Ohio,10.0
2022,Nebraska,14.0,Oklahoma,49.0
2022,Baylor,42.0,Texas State,7.0
2022,NC State,27.0,Texas Tech,14.0
2022,Kansas State,10.0,Tulane,17.0
2022,SMU,34.0,TCU,42.0
2022,Kansas,35.0,Duke,27.0
2022,Iowa State,24.0,Baylor,31.0
2022,Oklahoma,34.0,Kansas State,41.0
2022,Texas Tech,37.0,Texas,34.0
2022,Baylor,25.0,Oklahoma State,36.0
2022,Kansas,14.0,Iowa State,11.0
2022,Kansas State,37.0,Texas Tech,28.0
2022,TCU,55.0,Oklahoma,24.0
2022,Texas,38.0,West Virginia,20.0
2022,Iowa State,9.0,Kansas State,10.0
2022,Kansas,31.0,TCU,38.0
2022,Oklahoma,0.0,Texas,49.0
2022,Oklahoma State,41.0,Texas Tech,31.0
2022,West Virginia,43.0,Baylor,40.0
2022,Texas,24.0,Iowa State,21.0
2022,Oklahoma,52.0,Kansas,42.0
2022,TCU,43.0,Oklahoma State,40.0
2022,Baylor,35.0,Kansas,23.0
2022,TCU,38.0,Kansas State,28.0
2022,Oklahoma State,41.0,Texas,34.0
2022,Texas Tech,48.0,West Virginia,10.0
2022,Iowa State,13.0,Oklahoma,27.0
2022,Texas Tech,17.0,Baylor,45.0
2022,Kansas State,48.0,Oklahoma State,0.0
2022,West Virginia,31.0,TCU,41.0
2022,Oklahoma,35.0,Baylor,38.0
2022,Iowa State,31.0,West Virginia,14.0
2022,Kansas,37.0,Oklahoma State,16.0
2022,Kansas State,27.0,Texas,34.0
2022,TCU,34.0,Texas Tech,24.0
2022,Baylor,3.0,Kansas State,31.0
2022,Oklahoma State,20.0,Iowa State,14.0
2022,Texas Tech,43.0,Kansas,28.0
2022,West Virginia,23.0,Oklahoma,20.0
2022,Texas,10.0,TCU,17.0
2022,Baylor,28.0,TCU,29.0
2022,Iowa State,10.0,Texas Tech,14.0
2022,Kansas,14.0,Texas,55.0
2022,West Virginia,31.0,Kansas State,48.0
2022,Oklahoma,28.0,Oklahoma State,13.0
2022,Texas,38.0,Baylor,27.0
2022,TCU,62.0,Iowa State,14.0
2022,Kansas State,47.0,Kansas,27.0
2022,Texas Tech,51.0,Oklahoma,48.0
2022,Oklahoma State,19.0,West Virginia,24.0
2022,Ohio State,21.0,Notre Dame,10.0
2022,Notre Dame,21.0,Marshall,26.0
2022,North Carolina,32.0,Notre Dame,45.0
2022,Notre Dame,28.0,BYU,20.0
2022,Notre Dame,44.0,UNLV,21.0
2022,Syracuse,24.0,Notre Dame,41.0
2022,Notre Dame,35.0,Clemson,14.0
2022,Navy,32.0,Notre Dame,35.0
2022,Notre Dame,44.0,Boston College,0.0
2022,USC,38.0,Notre Dame,27.0
2022,Coastal Carolina,38.0,Army,28.0
2022,Army,14.0,Georgia State,31.0
2022,Wake Forest,45.0,Army,10.0
2022,Army,48.0,UL Monroe,24.0
2022,Army,7.0,Air Force,13.0
2022,Troy,10.0,Army,9.0
2022,Army,34.0,UConn,17.0
2022,Massachusetts,7.0,Army,44.0
2022,Army,20.0,Navy,17.0
2022,Utah State,31.0,UConn,20.0
2022,UConn,14.0,Syracuse,48.0
2022,Michigan,59.0,UConn,0.0
2022,NC State,41.0,UConn,10.0
2022,UConn,19.0,Fresno State,14.0
2022,Ball State,25.0,UConn,21.0
2022,UConn,13.0,Boston College,3.0
2022,UConn,27.0,Massachusetts,10.0
2022,UConn,36.0,Liberty,33.0
2022,Southern Miss,27.0,Liberty,29.0
2022,Wake Forest,37.0,Liberty,36.0
2022,Liberty,21.0,Akron,12.0
2022,Old Dominion,24.0,Liberty,38.0
2022,Liberty,41.0,BYU,14.0
2022,Massachusetts,24.0,Liberty,42.0
2022,Liberty,22.0,Virginia Tech,23.0
2022,Liberty,14.0,New Mexico State,49.0
2022,Illinois,38.0,Wyoming,6.0
2022,Northwestern,31.0,Nebraska,28.0
2022,Minnesota,38.0,New Mexico State,0.0
2022,Indiana,23.0,Illinois,20.0
2022,Purdue,31.0,Penn State,35.0
2022,Maryland,31.0,Buffalo,10.0
2022,Michigan,51.0,Colorado State,7.0
2022,Boston College,21.0,Rutgers,22.0
2022,Illinois,24.0,Virginia,3.0
2022,Nebraska,42.0,Georgia Southern,45.0
2022,Northwestern,23.0,Duke,31.0
2022,Michigan,56.0,Hawai'i,10.0
2022,Michigan State,52.0,Akron,0.0
2022,Ohio State,45.0,Arkansas State,12.0
2022,Penn State,46.0,Ohio,10.0
2022,Iowa,27.0,Nevada,0.0
2022,Syracuse,32.0,Purdue,29.0
2022,Wisconsin,66.0,New Mexico State,7.0
2022,Maryland,34.0,SMU,27.0
2022,Ohio State,77.0,Toledo,21.0
2022,Temple,14.0,Rutgers,16.0
2022,Rutgers,10.0,Iowa,27.0
2022,Michigan State,7.0,Minnesota,34.0
2022,Northwestern,14.0,Miami (OH),17.0
2022,Ohio State,52.0,Wisconsin,21.0
2022,Cincinnati,45.0,Indiana,24.0
2022,Michigan,34.0,Maryland,27.0
2022,Penn State,33.0,Central Michigan,14.0
2022,Wisconsin,10.0,Illinois,34.0
2022,Iowa,14.0,Michigan,27.0
2022,Minnesota,10.0,Purdue,20.0
2022,Nebraska,35.0,Indiana,21.0
2022,Maryland,27.0,Michigan State,13.0
2022,Ohio State,49.0,Rutgers,10.0
2022,Penn State,17.0,Northwestern,7.0
2022,Illinois,9.0,Iowa,6.0
2022,Northwestern,7.0,Wisconsin,42.0
2022,Indiana,10.0,Michigan,31.0
2022,Maryland,29.0,Purdue,31.0
2022,Michigan State,20.0,Ohio State,49.0
2022,Rutgers,13.0,Nebraska,14.0
2022,Illinois,26.0,Minnesota,14.0
2022,Purdue,43.0,Nebraska,37.0
2022,Indiana,33.0,Maryland,38.0
2022,Michigan,41.0,Penn State,17.0
2022,Michigan State,34.0,Wisconsin,28.0
2022,Wisconsin,35.0,Purdue,24.0
2022,Maryland,31.0,Northwestern,24.0
2022,Ohio State,54.0,Iowa,10.0
2022,Penn State,45.0,Minnesota,17.0
2022,Rutgers,24.0,Indiana,17.0
2022,Iowa,33.0,Northwestern,13.0
2022,Minnesota,31.0,Rutgers,0.0
2022,Nebraska,9.0,Illinois,26.0
2022,Michigan,29.0,Michigan State,7.0
2022,Penn State,31.0,Ohio State,44.0
2022,Illinois,15.0,Michigan State,23.0
2022,Nebraska,13.0,Minnesota,20.0
2022,Northwestern,7.0,Ohio State,21.0
2022,Purdue,3.0,Iowa,24.0
2022,Wisconsin,23.0,Maryland,10.0
2022,Indiana,14.0,Penn State,45.0
2022,Rutgers,17.0,Michigan,52.0
2022,Illinois,24.0,Purdue,31.0
2022,Iowa,24.0,Wisconsin,10.0
2022,Minnesota,31.0,Northwestern,3.0
2022,Michigan,34.0,Nebraska,3.0
2022,Michigan State,27.0,Rutgers,21.0
2022,Ohio State,56.0,Indiana,14.0
2022,Penn State,30.0,Maryland,0.0
2022,Minnesota,10.0,Iowa,13.0
2022,Nebraska,14.0,Wisconsin,15.0
2022,Purdue,17.0,Northwestern,9.0
2022,Maryland,30.0,Ohio State,43.0
2022,Michigan,19.0,Illinois,17.0
2022,Michigan State,31.0,Indiana,39.0
2022,Rutgers,10.0,Penn State,55.0
2022,Iowa,17.0,Nebraska,24.0
2022,Northwestern,3.0,Illinois,41.0
2022,Wisconsin,16.0,Minnesota,23.0
2022,Indiana,16.0,Purdue,30.0
2022,Maryland,37.0,Rutgers,0.0
2022,Ohio State,23.0,Michigan,45.0
2022,Penn State,35.0,Michigan State,16.0
2022,New Mexico State,12.0,Nevada,23.0
2022,New Mexico State,45.0,Hawai'i,26.0
2022,New Mexico State,21.0,New Mexico,9.0
2022,Massachusetts,13.0,New Mexico State,23.0
2022,Pittsburgh,38.0,West Virginia,31.0
2022,Duke,30.0,Temple,0.0
